"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"305",3556,250,8,1,16,1,10,9,3,3,5,4,237,1,0.6,0,34,2,10,20,20,20,20,10,1,6,8,10,8,10,9,8,9,NA,25,"Classics",6,"Amherst College","1,402.00","27,240.00",6,1,1,"Toronto, London, India","","",4,2,1,"professor, poet/critic",2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,NA,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,1,6,10,8,7,7,6,6,9,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",3557,250,8,1,16,1,10,9,7,7,9,5,238,1,0.81,0,27,2,15,20,20,15,15,15,1,9,8,9,9,10,10,9,8,2,25,"Classics",6,"Amherst College","1,402.00","27,240.00",6,1,1,"Toronto, London, India","","",4,2,1,"professor, poet/critic",2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,NA,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,1,8,8,8,9,7,8,8,9,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",3559,250,8,1,16,1,10,9,5,5,7,7,240,1,-0.38,0,26,4,10,30,30,10,10,10,1,7,5,5,6,5,7,6,5,2,25,"Classics",6,"Amherst College","1,402.00","27,240.00",6,1,1,"Toronto, London, India","","",4,2,1,"professor, poet/critic",2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,NA,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,1,6,7,7,8,9,7,7,10,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",3560,250,8,1,16,1,10,9,9,9,2,8,241,1,0.76,0,29,4,90,2,2,2,2,2,1,8,6,10,9,10,9,8,7,2,25,"Classics",6,"Amherst College","1,402.00","27,240.00",6,1,1,"Toronto, London, India","","",4,2,1,"professor, poet/critic",2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,NA,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,1,8,10,8,8,8,8,8,9,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",3561,250,8,1,16,1,10,9,4,4,6,9,242,1,0.67,0,26,3,20,20,25,20,5,10,1,7,7,7,6,9,7,7,6,2,25,"Classics",6,"Amherst College","1,402.00","27,240.00",6,1,1,"Toronto, London, India","","",4,2,1,"professor, poet/critic",2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,NA,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,1,7,8,7,8,7,8,7,9,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",3570,251,9,1,18,1,10,9,4,4,4,9,242,1,0.44,0,26,3,20,20,25,20,5,10,1,3,6,7,5,3,7,6,6,2,33,"Philosophy (Ph.D.)",7,"Hebrew University","","",6,2,2,"Israel","","",6,4,1,"Am not sure",10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,NA,19,19,19,19,19,5,30,10,30,10,10,10,13,20,30,15,15,7,8,10,9,10,9,8,10,10,10,10,1,8,9,8,8,8,8,8,7,0,1,20,20,20,20,15,5,8,10,10,9,9,6,3,3,NA,NA,NA,NA,NA,NA,20,20,20,20,15,5,25,13,15,20,12,15,15,25,25,15,15,5,8,10,10,9,8,8,10,10,9,9,1,0,1,1,NA,20,20,20,20,15,5,25,15,20,25,10,5,25,15,15,20,15,10,13,15,22,20,25,5,7,9,10,8,8,7,10,10,7,10,NA
"311",4028,273,1,1,2,2,11,21,9,9,1,17,268,1,-0.21,0,24,3,30,20,20,10,15,5,1,9,9,9,8,NA,7,8.5,7,2,29,"chemistry",10,"charles university, prague, czech republic","","",2,8,4,"czech republic","","",2,5,2,"research position in pharmaceutical industry",2,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,5,NA,30,25,18,18,4,5,37,10,11,20,5,17,17,15,23,20,15,10,7,10,5,7,7,6,9,9,6,8,1,10,9,9,6,9,6,10,10,0,2,30,28,20,15,4,3,10,9,7,5,5,8,1,2,NA,NA,NA,NA,NA,NA,30,25,18,18,4,5,37,10,11,20,5,17,17,19,22,17,15,10,7,8,7,7,7,7,8,9,7,8,1,1,1,1,NA,30,25,18,18,4,5,60,5,20,10,0,5,37,10,11,20,5,17,17,15,23,20,15,10,7,6,6,6,6,7,9,8,7,9,NA
"312",4033,274,2,1,4,2,11,21,18,18,12,1,252,1,0.47,1,28,3,0,25,25,25,25,0,1,4,5,6,6,6,6,6,8,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,7,9,8,9,8,7,9,10,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"313",4034,274,2,1,4,2,11,21,4,4,19,2,253,1,0.5,0,33,4,25,30,10,10,5,20,1,6,7,7,7,7,8,7,7,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,5,6,8,7,7,8,6,7,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"314",4044,274,2,1,4,2,11,21,14,14,8,12,263,1,0.72,0,26,1,20,20,20,10,20,10,1,8,9,8,7,8,5,7,2,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,7,8,9,9,8,9,7,6,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"315",4045,274,2,1,4,2,11,21,15,15,9,13,264,1,0.14,0,26,2,15,15,25,20,5,20,1,6,8,8,8,7,6,8,6,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,6,7,8,8,9,8,6,6,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"316",4049,274,2,1,4,2,11,21,9,9,3,17,268,1,-0.22,1,24,3,30,20,20,10,15,5,1,8,7,7,8,8,8,8,7,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,8,9,9,8,10,9,9,8,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"317",4050,274,2,1,4,2,11,21,20,20,14,18,269,1,0.53,0,24,2,20,10,30,15,15,10,1,8,8,7,7,6,7,8,7,2,24,"Sociology",3,"UC Berkeley","1,309.00","15,162.00",3,3,3,"Mexico","","",3,4,2,"academia",2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,NA,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,1,8,9,8,7,6,7,8,7,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8,NA
"318",4063,275,3,1,6,2,11,21,3,3,10,10,261,1,0.54,0,26,4,15,20,20,20,15,10,1,8,8,8,8,7,7,7,5,2,21,"Operations Research",5,"Novosibirsk State University","","",2,1,1,"Siberia","630,090","",2,4,3,"Investment Banking",7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,NA,25,10,25,5,10,25,20,15,15,15,10,25,10,15,20,15,15,25,10,7,6,10,10,9,6,10,5,10,1,6,6,7,5,6,7,6,6,0,8,20,10,20,10,20,20,10,7,10,5,10,7,1,2,NA,NA,NA,NA,NA,NA,20,10,20,10,20,20,20,10,10,15,15,30,15,15,20,15,15,20,10,6,10,5,10,9,7,9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",4081,276,4,1,8,2,11,21,5,5,4,7,258,1,0.1,0,25,6,7,35,20,20,5,13,1,7,10,10,6,3,9,8,8,2,26,"Molecular Biology",10,"UC Berkeley","1,309.00","15,162.00",2,7,3,"New Hope, PA","18,977","80,608.00",2,4,1,"Academia",2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,NA,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,1,6,10,9,8,8,5,7,5,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,NA,NA,NA,NA,NA,NA,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,NA,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7,NA
"320",4083,276,4,1,8,2,11,21,8,8,7,9,260,1,0.39,0,27,4,19,20,19,14,13,15,1,7,7,8,7,8,6,8,10,1,26,"Molecular Biology",10,"UC Berkeley","1,309.00","15,162.00",2,7,3,"New Hope, PA","18,977","80,608.00",2,4,1,"Academia",2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,NA,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,1,7,7,8,7,5,6,9,10,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,NA,NA,NA,NA,NA,NA,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,NA,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7,NA
"321",4084,276,4,1,8,2,11,21,3,3,2,10,261,1,0.7,0,26,4,15,20,20,20,15,10,1,8,10,9,8,7,8,9,10,1,26,"Molecular Biology",10,"UC Berkeley","1,309.00","15,162.00",2,7,3,"New Hope, PA","18,977","80,608.00",2,4,1,"Academia",2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,NA,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,1,8,10,9,7,5,8,9,10,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,NA,NA,NA,NA,NA,NA,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,NA,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7,NA
"322",4091,276,4,1,8,2,11,21,9,9,8,17,268,1,0.06,0,24,3,30,20,20,10,15,5,1,7,8,9,7,8,8,8,6,2,26,"Molecular Biology",10,"UC Berkeley","1,309.00","15,162.00",2,7,3,"New Hope, PA","18,977","80,608.00",2,4,1,"Academia",2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,NA,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,1,8,9,8,8,7,7,8,6,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,NA,NA,NA,NA,NA,NA,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,NA,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7,NA
"323",4093,276,4,1,8,2,11,21,2,2,1,19,270,1,0.63,0,23,4,16,16,19,17,14,18,1,7,7,8,7,6,8,7,6,2,26,"Molecular Biology",10,"UC Berkeley","1,309.00","15,162.00",2,7,3,"New Hope, PA","18,977","80,608.00",2,4,1,"Academia",2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,NA,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,1,7,9,8,7,5,5,7,7,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,NA,NA,NA,NA,NA,NA,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,NA,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7,NA
"324",4102,277,5,1,10,2,11,21,5,5,5,7,258,1,0.58,0,25,6,7,35,20,20,5,13,1,8,9,10,5,4,9,7,6,2,25,"Genetics & Development",10,"RPI","1,308.00","25,555.00",2,1,1,"Connecticut","6,098","",1,7,5,"Professor",2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,NA,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,8,7,8,8,NA,NA,8,3,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,NA,NA,NA,NA,NA,NA,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,NA,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7,NA
"325",4103,277,5,1,10,2,11,21,1,1,1,8,259,1,0.24,1,25,2,15,18,19,19,17,12,1,7,3,10,10,7,7,8,10,1,25,"Genetics & Development",10,"RPI","1,308.00","25,555.00",2,1,1,"Connecticut","6,098","",1,7,5,"Professor",2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,NA,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,8,8,8,9,NA,NA,9,10,1,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,NA,NA,NA,NA,NA,NA,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,NA,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7,NA
"326",4104,277,5,1,10,2,11,21,8,8,8,9,260,1,0.36,0,27,4,19,20,19,14,13,15,1,9,9,10,10,8,3,9,10,1,25,"Genetics & Development",10,"RPI","1,308.00","25,555.00",2,1,1,"Connecticut","6,098","",1,7,5,"Professor",2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,NA,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,7,8,8,8,NA,NA,8,10,1,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,NA,NA,NA,NA,NA,NA,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,NA,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7,NA
"327",4105,277,5,1,10,2,11,21,3,3,3,10,261,1,0.13,0,26,4,15,20,20,20,15,10,1,8,8,8,8,7,6,8,7,2,25,"Genetics & Development",10,"RPI","1,308.00","25,555.00",2,1,1,"Connecticut","6,098","",1,7,5,"Professor",2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,NA,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,6,7,7,7,NA,7,7,2,1,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,NA,NA,NA,NA,NA,NA,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,NA,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7,NA
"328",4112,277,5,1,10,2,11,21,9,9,9,17,268,1,0.48,0,24,3,30,20,20,10,15,5,1,7,8,9,6,NA,7,7,5,2,25,"Genetics & Development",10,"RPI","1,308.00","25,555.00",2,1,1,"Connecticut","6,098","",1,7,5,"Professor",2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,NA,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,9,8,8,8,8,NA,8,4,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,NA,NA,NA,NA,NA,NA,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,NA,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7,NA
"329",4142,279,7,1,14,2,11,21,7,7,2,5,256,1,-0.06,0,24,4,15,25,20,20,10,10,1,8,7,7,6,7,7,8,7,2,25,"Biology",10,"UNLV","","9,696.00",2,7,1,"Las Vegas, Nevada","89,014","43,844.00",3,4,2,"Scientist",2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,NA,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7,7,6,8,7,8,1,7,7,8,6,9,6,6,6,0,4,25,20,30,15,5,5,8,7,10,3,5,6,3,2,NA,NA,NA,NA,NA,NA,25,19,30,15,6,10,35,20,15,15,5,10,25,20,15,10,20,10,8,7,9,5,5,7,6,9,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",4150,279,7,1,14,2,11,21,15,15,10,13,264,1,0.73,1,26,2,15,15,25,20,5,20,1,7,8,8,8,7,5,7,6,2,25,"Biology",10,"UNLV","","9,696.00",2,7,1,"Las Vegas, Nevada","89,014","43,844.00",3,4,2,"Scientist",2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,NA,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7,7,6,8,7,8,1,7,7,9,7,6,6,6,5,0,4,25,20,30,15,5,5,8,7,10,3,5,6,3,2,NA,NA,NA,NA,NA,NA,25,19,30,15,6,10,35,20,15,15,5,10,25,20,15,10,20,10,8,7,9,5,5,7,6,9,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",4154,279,7,1,14,2,11,21,9,9,4,17,268,1,0.63,0,24,3,30,20,20,10,15,5,1,9.5,9,9,8,9,8,9,7,2,25,"Biology",10,"UNLV","","9,696.00",2,7,1,"Las Vegas, Nevada","89,014","43,844.00",3,4,2,"Scientist",2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,NA,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7,7,6,8,7,8,1,8,9,9,8,9,6,8,8,0,4,25,20,30,15,5,5,8,7,10,3,5,6,3,2,NA,NA,NA,NA,NA,NA,25,19,30,15,6,10,35,20,15,15,5,10,25,20,15,10,20,10,8,7,9,5,5,7,6,9,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",4155,279,7,1,14,2,11,21,20,20,15,18,269,1,0.22,1,24,2,20,10,30,15,15,10,1,8,7,8,6,10,5,8,7,2,25,"Biology",10,"UNLV","","9,696.00",2,7,1,"Las Vegas, Nevada","89,014","43,844.00",3,4,2,"Scientist",2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,NA,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7,7,6,8,7,8,1,8,7,9,8,9,4,6,3,0,4,25,20,30,15,5,5,8,7,10,3,5,6,3,2,NA,NA,NA,NA,NA,NA,25,19,30,15,6,10,35,20,15,15,5,10,25,20,15,10,20,10,8,7,9,5,5,7,6,9,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
